movie_id,title,director,release_date,duration
3591,My Little Pony Equestria Girls: Legend of Everfree,Ishi Rudell,10/1/2016,73
3592,Riphagen - The Untouchable,Pieter Kuijpers,10/1/2016,132
3593,Umrika,Prashant Nair,10/1/2016,96
3594,Unchained: The Untold Story of Freestyle Motocross,"Paul Taublieb, Jon Freeman",10/1/2016,92
3595,Welcome Mr. President,Riccardo Milani,10/1/2016,99
3596,Amanda Knox,"Rod Blackhurst, Brian McGinn",9/30/2016,92
3597,Audrie & Daisy,"Bonni Cohen, Jon Shenk",9/23/2016,99
3598,Iliza Shlesinger: Confirmed Kills,Bobcat Goldthwait,9/23/2016,78
3599,ARQ,Tony Elliott,9/16/2016,89
3600,Cedric the Entertainer: Live from the Ville,Troy Miller,9/16/2016,60
3601,The White Helmets,Orlando von Einsiedel,9/16/2016,41
3602,Sample This,Dan Forrer,9/15/2016,83
3603,Extremis,Dan Krauss,9/13/2016,25
3604,Jeff Foxworthy and Larry the Cable Guy: We’ve Been Thinking...,Jay Karas,8/26/2016,75
3605,XOXO,Christopher Louie,8/26/2016,92
3606,I'll Sleep When I'm Dead,Justin Krook,8/19/2016,80
3607,Jim Gaffigan: Beyond the Pale,Michael Drumm,8/11/2016,72
3608,Jim Gaffigan: King Baby,Troy Miller,8/11/2016,71
3609,Jim Gaffigan: Mr. Universe,Jay Karas,8/11/2016,77
3610,Jim Gaffigan: Obsessed,Jay Chapman,8/11/2016,70
3611,David Cross: Making America Great Again!,Alex Coletti,8/5/2016,73
3612,Lavell Crawford: Can a Brother Get Some Love?,Michael Drumm,8/2/2016,81
3613,Children of God,John Smithson,8/1/2016,63
3614,Interview with a Serial Killer,Christopher Martin,8/1/2016,45
3615,Real Crime: Diamond Geezers,Tom Whitter,8/1/2016,46
3616,Tallulah,Sian Heder,7/29/2016,112
3617,Rebirth,Karl Mueller,7/15/2016,101
3618,Tony Robbins: I Am Not Your Guru,Joe Berlinger,7/15/2016,117
3619,Gridlocked,Allan Ungar,7/14/2016,114
3620,Brahman Naman,Qaushiq Mukherjee,7/6/2016,96
3621,Jim Jefferies: Freedumb,Ryan Polito,7/1/2016,87
3622,X: Past Is Present,"Hemant Gaba, Pratim D. Gupta, Sudhish Kamath, Nalan Kumarasamy, Anu Menon, Sandeep Mohan, Qaushiq Mukherjee, Rajshree Ojha, Raja Sen, Abhinav Shiv Tiwari, Suparn Verma",7/1/2016,105
3623,Sofía Niño de Rivera: Exposed,"Raúl Campos, Jan Suter",6/24/2016,80
3624,The Fundamentals of Caring,Rob Burnett,6/24/2016,97
3625,Ip Man 3,Wilson Yip,6/18/2016,105
3626,Bo Burnham: Make Happy,"Bo Burnham, Christopher Storer",6/3/2016,60
3627,The Do-Over,Steven Brill,5/27/2016,109
3628,Ali Wong: Baby Cobra,Jay Karas,5/6/2016,60
3629,Special Correspondents,Ricky Gervais,4/29/2016,101
3630,Team Foxcatcher,Jon Greenhalgh,4/29/2016,91
3631,Belgica,"Felix Van Groeningen, Felix van Groeningen",4/15/2016,127
3632,Hush,Mike Flanagan,4/8/2016,82
3633,Frank and Cindy,G.J. Echternkamp,4/1/2016,70
3634,Kung Fu Panda: Secrets of the Scroll,Rodolphe Guenoden,3/25/2016,23
3635,He Never Died,Jason Krawczyk,3/18/2016,97
3636,Jimmy Carr: Funny Business,Sam Wrench,3/18/2016,62
3637,My Beautiful Broken Brain,"Sophie Robinson, Lotje Sodderland",3/18/2016,84
3638,Pee-wee's Big Holiday,John Lee,3/18/2016,90
3639,"Crouching Tiger, Hidden Dragon: Sword of Destiny",Yuen Wo-Ping,2/26/2016,101
3640,Marvel Super Hero Adventures: Frost Fight!,Mitch Schauer,2/24/2016,74
3641,Hannibal Buress: Comedy Camisado,Lance Bangs,2/5/2016,68
3642,Ricardo O'Farrill Abrazo Genial,"Raúl Campos, Jan Suter",1/22/2016,92
3643,Ip Man,Wilson Yip,1/15/2016,107
3644,Ip Man 2,Wilson Yip,1/15/2016,108
3645,Tom Segura: Mostly Stories,Jay Karas,1/8/2016,74
3646,Marco Polo: One Hundred Eyes,Alik Sakharov,12/26/2015,29
3647,Mike Epps: Don't Take It Personal,L. Frazier,12/18/2015,60
3648,The Ridiculous 6,Frank Coraci,12/11/2015,120
3649,"Trailer Park Boys: Drunk, High and Unemployed: Live in Austin","Gary Howsam, Mike Smith, John Paul Tremblay, Robb Wells",12/9/2015,74
3650,A Very Murray Christmas,Sofia Coppola,12/4/2015,57
3651,Naomi and Ely's No Kiss List,Kristin Hanggi,11/18/2015,91
3652,John Mulaney: The Comeback Kid,Rhys Thomas,11/13/2015,62
3653,Manson Family Vacation,J. Davis,10/27/2015,85
3654,Walt Disney Animation Studios Short Films Collection,"Chris Buck, Jennifer Lee, Patrick Osborne, Lauren MacMullan, John Kahrs, Nathan Greno, Byron Howard, Stevie Wermers, Dean Wellins, Kevin Deters, Roger Allers, Mike Gabriel, Mark Henn",10/25/2015,90
3655,Results,Andrew Bujalski,10/22/2015,105
3656,Anthony Jeselnik: Thoughts and Prayers,Adam Dubin,10/16/2015,59
3657,Beasts of No Nation,Cary Joji Fukunaga,10/16/2015,137
3658,Circle,"Aaron Hann, Mario Miscione",10/16/2015,86
3659,Winter on Fire: Ukraine's Fight for Freedom,Evgeny Afineevsky,10/9/2015,99
3660,Anjelah Johnson: Not Fancy,Jay Karas,10/2/2015,64
3661,Keith Richards: Under the Influence,Morgan Neville,9/18/2015,82
3662,Cowspiracy: The Sustainability Secret,"Kip Andersen, Keegan Kuhn",9/15/2015,90
3663,6 Years,Hannah Fidell,9/8/2015,80
3664,Demetri Martin: Live (At the Time),Jay Karas,8/14/2015,62
3665,Tig,"Kristina Goolsby, Ashley York",7/17/2015,92
3666,Creep,Patrick Brice,7/14/2015,78
3667,Chris Tucker Live,Phil Joanou,7/10/2015,92
3668,Ralphie May: Imperfectly Yours,Anthony Pierce,6/29/2015,69
3669,"What Happened, Miss Simone?",Liz Garbus,6/26/2015,103
3670,Advantageous,Jennifer Phang,6/23/2015,92
3671,The Perfect Dictatorship,Luis Estrada,6/1/2015,143
3672,Hot Girls Wanted,"Jill Bauer, Ronna Gradus",5/29/2015,83
3673,Jen Kirkman: I'm Gonna Die Alone (And I Feel Fine),Lance Bangs,5/22/2015,78
3674,The Other One: The Long Strange Trip of Bob Weir,Mike Fleiss,5/22/2015,84
3675,Chris D'Elia: Incorrigible,Bill D'Elia,4/17/2015,84
3676,Aziz Ansari Live at Madison Square Garden,Aziz Ansari,3/6/2015,58
3677,My Own Man,David Sampliner,3/6/2015,82
3678,Ralphie May: Unruly,John Asher,2/27/2015,83
3679,Bill Burr: I'm Sorry You Feel That Way,Jay Karas,12/5/2014,81
3680,Chelsea Peretti: One of the Greats,Lance Bangs,11/14/2014,75
3681,Virunga,Orlando von Einsiedel,11/7/2014,100
3682,E-Team,"Katy Chevigny, Ross Kauffman",10/24/2014,90
3683,Wyatt Cenac: Brooklyn,Wyatt Cenac,10/21/2014,68
3684,Chelsea Handler: Uganda Be Kidding Me Live,James Yukich,10/10/2014,71
3685,Print the Legend,"Luis Lopez, Clay Tweel",9/26/2014,100
3686,Mission Blue,"Robert Nixon, Fisher Stevens",8/15/2014,94
3687,The Battered Bastards of Baseball,"Chapman Way, Maclain Way",7/11/2014,80
3688,From One Second to the Next,Werner Herzog,4/15/2014,35
3689,Mitt,Greg Whiteley,1/24/2014,93
3690,The Square,Jehane Noujaim,1/17/2014,105
3691,Shrek the Musical,Jason Moore,12/29/2013,130
3692,The Short Game,Josh Greenbaum,12/12/2013,100
3693,Aziz Ansari: Buried Alive,"Will Lovelace, Dylan Southern",11/1/2013,80
3694,Being Elmo: A Puppeteer's Journey,Constance Marks,2/21/2012,76
3695,A Stoning in Fulham County,Larry Elikann,10/1/2011,95
3696,Adam: His Song Continues,Robert Markowitz,10/1/2011,96
3697,Hard Lessons,Eric Laneuville,10/1/2011,94
3698,In Defense of a Married Man,Joel Oliansky,10/1/2011,94
3699,Quiet Victory: The Charlie Wedemeyer Story,Roy Campanella II,10/1/2011,93
3700,Strange Voices,Arthur Allan Seidelman,10/1/2011,96
3701,The Ryan White Story,John Herzfeld,10/1/2011,94
3702,Too Young the Hero,Buzz Kulik,10/1/2011,94
3703,Triumph of the Heart,Richard Michaels,10/1/2011,93
3704,Unspeakable Acts,Linda Otto,10/1/2011,95
3705,Victim of Beauty,Roger Young,10/1/2011,93
3706,Joseph: King of Dreams,"Rob LaDuca, Robert C. Ramirez",9/27/2011,75
3707,Even the Rain,Icíar Bollaín,5/17/2011,103
3708,Splatter,Joe Dante,11/18/2009,29
3709,Just Another Love Story,Ole Bornedal,5/5/2009,104
3710,To and From New York,Sorin Dan Mihalcescu,1/1/2008,81
3711,9,Shane Acker,11/16/2017,80
3712,21,Robert Luketic,1/1/2020,123
3713,187,Kevin Reynolds,11/1/2019,119
3714,706,Shravan Kumar,4/1/2019,118
3715,1920,Vikram Bhatt,12/15/2017,143
3716,Oct-01,Kunle Afolayan,9/1/2019,149
3717,22-Jul,Paul Greengrass,10/10/2018,144
3718,15-Aug,Swapnaneel Jayakar,3/29/2019,124
3719,​Goli Soda 2,Vijay Milton,9/15/2018,128
3720,​Maj Rati ​​Keteki,Santwana Bardoloi,9/15/2018,117
3721,​Mayurakshi,Atanu Ghosh,9/15/2018,100
3722,(T)ERROR,"Lyric R. Cabral, David Felix Sutcliffe",6/30/2016,84
3723,#cats_the_mewvie,Michael Margolis,2/5/2020,90
3724,#Roxy,Michael Kennedy,4/10/2019,105
3725,Ég man þig,Óskar Thór Axelsson,3/27/2018,106
3726,Çok Filim Hareketler Bunlar,Ozan Açıktan,3/10/2017,99
3727,Æon Flux,Karyn Kusama,2/1/2018,93
3728,1 Chance 2 Dance,Adam Deyoe,7/1/2017,89
3729,1 Mile to You,Leif Tilden,7/7/2017,105
3730,"10,000 B.C.",Roland Emmerich,6/1/2019,109
3731,100 Years: One Woman's Fight for Justice,Melinda Janko,3/20/2018,75
3732,12 ROUND GUN,Sam Upton,3/14/2019,90
3733,13 Cameras,Victor Zarcoff,8/13/2016,90
3734,13 Sins,Daniel Stamm,1/13/2019,93
3735,14 Blades,Daniel Lee,4/3/2019,113
3736,14 Cameras,"Scott Hussion, Seth Fuller",10/27/2018,89
3737,16 Blocks,Richard Donner,11/1/2019,102
3738,17 Again,Burr Steers,1/1/2021,102
3739,1BR,David Marmor,8/23/2020,90
3740,1st Summoning,Raymond Wood,7/26/2019,94
3741,20 Feet From Stardom,Morgan Neville,9/22/2018,91
3742,2036 Origin Unknown,Hasraf Dulull,12/20/2018,95
3743,20th Century Women,Mike Mills,6/28/2019,119
3744,21 & Over,"Jon Lucas, Scott Moore",4/16/2019,93
3745,2307: Winter's Dream,Joey Curtis,3/1/2018,101
3746,24 Hours to Live,Brian Smrz,4/7/2018,93
3747,"27, el club de los malditos",Nicanor Loreti,5/1/2018,82
3748,27: Gone Too Soon,Simon Napier-Bell,5/1/2018,70
3749,28 Days,Betty Thomas,9/30/2020,104
3750,3 Deewarein,Nagesh Kukunoor,12/31/2019,121
3751,3 Generations,Gaby Dellal,8/28/2017,92
3752,3 Heroines,Iman Brotoseno,1/5/2019,124
3753,3 Seconds Divorce,Shazia Javed,6/15/2019,53
3754,30 Days of Luxury,Hani Hamdi,4/18/2019,91
3755,30 Minutes or Less,Ruben Fleischer,1/1/2021,83
3756,300 Miles to Heaven,Maciej Dejczer,10/1/2019,93
3757,42 Grams,Jack C. Newell,2/1/2018,81
3758,4th Man Out,Andrew Nackman,5/5/2016,86
3759,5 Cowok Jagoan,Anggy Umbara,1/5/2019,106
3760,5 to 7,Victor Levin,3/16/2017,97
3761,50 First Dates,Peter Segal,12/1/2020,99
3762,50/50,Jonathan Levine,6/1/2019,100
3763,5CM,Rizal Mantovani,9/28/2018,126
3764,6 Days,Toa Fraser,2/8/2018,94
3765,6-5=2,Bharat Jain,11/1/2017,103
3766,68 Kill,Trent Haaga,9/1/2019,96
3767,7 Din Mohabbat In,"Meenu Gaur, Farjad Nabi",5/15/2019,137
3768,A Bad Moms Christmas,"Jon Lucas, Scott Moore",2/14/2020,104
3769,A Billion Colour Story,Padmakumar Narasimhamurthy,4/1/2018,104
3770,A Boy Called Po,John Asher,1/15/2018,94
3771,A Bridge Too Far,Richard Attenborough,7/1/2020,176
3772,A Clockwork Orange,Stanley Kubrick,11/1/2020,137
3773,A Dangerous Woman,Stephen Gyllenhaal,4/1/2018,101
3774,A Family Affair,Tom Fassaert,10/16/2016,111
3775,A Family Man,Mark Williams,12/15/2019,110
3776,A Flying Jatt,Remo D'Souza,11/15/2017,142
3777,A Glimpse Inside the Mind of Charles Swan III,Roman Coppola,7/15/2018,86
3778,A Gray State,Erik Nelson,12/25/2017,93
3779,A Haunted House,Michael Tiddes,2/21/2020,86
3780,A Haunting at Silver Falls: The Return,Teo Konuralp,9/17/2019,80
3781,A Holiday Engagement,Jim Fall,11/4/2019,92
3782,A Kind of Murder,Andy Goddard,5/1/2017,96
3783,A Leaf of Faith,Chris Bell,8/27/2018,87
3784,A Mission in an Old Movie,Ahmad El-Badri,4/25/2019,98
3785,A Most Violent Year,J.C. Chandor,7/22/2018,125
3786,A Murder in the Park,"Christopher S. Rech, Brandon Kimber",4/28/2017,91
3787,A Night at the Roxbury,John Fortenberry,12/1/2019,82
3788,A Noble Intention,Joram Lürsen,9/1/2016,111
3789,A Patch of Fog,Michael Lennox,4/15/2017,92
3790,A Perfect Man,Kees Van Oostrum,6/6/2019,94
3791,A Princess for Christmas,Michael Damian,8/28/2020,91
3792,A Russell Peters Christmas,Henry Sarwer-Foner,11/1/2013,44
3793,A Scandall,Ishaan Trivedi,10/15/2017,108
3794,A Separation,Asghar Farhadi,3/16/2019,123
3795,A Serious Man,"Ethan Coen, Joel Coen",1/16/2018,106
3796,A Sort of Homecoming,Maria Burton,8/1/2017,89
3797,A Tale of Love and Darkness,Natalie Portman,10/25/2019,98
3798,A Thin Line Between Love & Hate,Martin Lawrence,12/1/2020,108
3799,A Thousand Words,Brian Robbins,7/1/2020,92
3800,A Walk to Remember,Adam Shankman,7/1/2020,102
3801,A Wednesday,Neeraj Pandey,11/1/2018,103
3802,A Week in Watts,Gregory Caruso,2/19/2018,91
3803,A Wrinkle in Time,Ava DuVernay,9/25/2018,110
3804,A.M.I.,Rusty Nixon,10/1/2020,77
3805,A.X.L.,Oliver Daly,3/20/2019,99
3806,Aşk Tesadüfleri Sever,Ömer Faruk Sorak,4/4/2018,122
3807,Aadu 2,Midhun Manuel Thomas,5/15/2018,150
3808,Aajcha Divas Majha,Chandrakant Kulkarni,1/1/2018,126
3809,Aarakshan,Prakash Jha,12/31/2019,164
3810,Aashayein,Nagesh Kukunoor,10/22/2017,115
3811,Aata Pita,Uttung Shelar,1/1/2018,133
3812,Abby Sen,Atanu Ghosh,5/1/2017,127
3813,Abhinetri,A. L. Vijay,5/1/2018,131
3814,Abominable Christmas,Chad Van De Keere,2/18/2016,44
3815,About a Boy,"Chris Weitz, Paul Weitz",2/1/2019,101
3816,Abzurdah,Daniela Goggi,8/25/2016,90
3817,Acapulco La vida va,Alfonso Serrano Maturino,6/3/2017,89
3818,Across The Line,Julien Christian Lutz,4/1/2019,88
3819,Across the Universe,Julie Taymor,1/1/2019,133
3820,Act of Valor,"Mike McCoy, Scott Waugh",6/1/2020,110
3821,Act of Vengeance,Mahsun Kırmızıgül,9/29/2018,112
3822,Acts of Violence,Brett Donowho,8/1/2020,87
3823,Addicted to Life,Thierry Donard,6/12/2020,91
3824,Adore,Anne Fontaine,11/20/2019,111
3825,Adrishya,Sandeep Chatterjee,12/31/2019,99
3826,Adventures in Public School,Kyle Rideout,8/15/2018,86
3827,After Porn Ends,Bryce Wagoner,5/27/2019,93
3828,After Porn Ends 3,Brittany Andrews,12/30/2018,87
3829,Afterschool,Antonio Campos,8/13/2020,107
3830,Aftershock,Nicolás López,3/7/2018,89
3831,Agatha and the Truth of Murder,Terry Loane,1/31/2019,92
3832,Ahista Ahista,Shivam Nair,12/31/2019,122
3833,Ai Weiwei: Never Sorry,Alison Klayman,3/1/2018,91
3834,Aisa Yeh Jahaan,Biswajeet Bora,10/15/2017,127
3835,Aitraaz,"Abbas Alibhai Burmawalla, Mastan Alibhai Burmawalla",3/1/2018,153
3836,Albion: The Enchanted Stallion,Castille Landon,7/1/2017,106
3837,Alejandro Sanz: What I Was Is What I Am,"Gervasio Iglesias, Alexis Morante",8/18/2018,102
3838,Alice Doesn't Live Here Anymore,Martin Scorsese,7/1/2019,112
3839,Alien Contact: Outer Space,J. Michael Long,1/9/2018,63
3840,Aliens Ate My Homework,Sean McNamara,3/6/2018,90
3841,Alive and Kicking,Susan Glatzer,8/10/2017,89
3842,All About Nina,Eva Vives,3/18/2019,101
3843,All Dogs Go to Heaven,"Don Bluth, Gary Goldman, Dan Kuenster",6/1/2020,85
3844,All Good Ones Get Away,Víctor García,7/30/2019,83
3845,All Hallows' Eve,Charlie Vaughn,8/1/2017,92
3846,All Light Will End,Chris Blake,2/2/2019,84
3847,All the Boys Love Mandy Lane,Jonathan Levine,7/3/2018,91
3848,All the Devil's Men,Matthew Hope,5/15/2019,100
3849,Alone in Berlin,Vincent Perez,2/15/2019,103
3850,Along Came a Spider,Lee Tamahori,10/1/2019,103
3851,Alpha and Omega 2: A Howl-iday Adventure,Richard Rich,10/1/2019,45
3852,Alpha and Omega: The Legend of the Saw Tooth Cave,Richard Rich,1/1/2020,45
3853,AlphaGo,Greg Kohs,1/1/2018,90
3854,Always a Bridesmaid,Trey Haley,3/3/2020,98
3855,Amar Akbar & Tony,Atul Malhotra,6/20/2017,92
3856,Amar Akbar Anthony,Manmohan Desai,12/31/2019,172
3857,Amar's Hands,Khaled Youssef,4/26/2019,125
3858,American Anarchist,Charlie Siskel,6/23/2017,81
3859,American Assassin,Michael Cuesta,1/31/2020,112
3860,American Beauty,Sam Mendes,1/1/2020,122
3861,American Circumcision,Brendon Marotta,12/16/2018,101
3862,American Experience: Ruby Ridge,Barak Goodman,4/19/2017,53
3863,American Experience: The Island Murder,Mark Zwonitzer,5/1/2019,53
3864,American Hangman,Wilson Coneybeare,7/30/2019,99
3865,American Heist,Sarik Andreasyan,10/23/2019,95
3866,American History X,Tony Kaye,11/1/2019,119
3867,American Honey,Andrea Arnold,4/27/2019,163
3868,American Masters: Ted Williams,Nick Davis,4/1/2019,55
3869,American Psycho,Mary Harron,9/1/2019,102
3870,American Warfighter,Jerry G. Angelo,9/13/2019,106
3871,Amy,Asif Kapadia,7/26/2018,128
3872,An American in Madras,Karan Bali,1/1/2017,80
3873,An American Tail,Don Bluth,4/1/2018,80
3874,An American Tail: Fievel Goes West,"Phil Nibbelink, Simon Wells",4/1/2018,75
3875,An American Tail: The Mystery of the Night Monster,Larry Latham,4/1/2018,75
3876,An American Tail: The Treasures of Manhattan Island,Larry Latham,4/1/2018,79
3877,An Hour and a Half,Wael Ehsan,4/26/2019,87
3878,An Interview with God,Perry Lang,3/1/2019,97
3879,An Upper Egyptian,"Ismail Farouk, Hazem Fouda",6/20/2019,85
3880,Anarkali of Aarah,Avinash Das,8/1/2017,111
3881,Anchor and Hope,Carlos Marques-Marcet,2/15/2019,113
3882,Anesthesia,Tim Blake Nelson,12/30/2018,90
3883,Angel Eyes,Luis Mandoki,9/5/2020,103
3884,Anger Management,Peter Segal,11/1/2019,105
3885,Angry Indian Goddesses,Pan Nalin,3/14/2017,104
3886,Ankur Arora Murder Case,Sohail Tatari,10/15/2017,127
3887,Annabelle Hooper and the Ghosts of Nantucket,Paul Serafini,8/1/2017,92
3888,Another Forever,Juan Zapata,3/21/2017,72
3889,Ant-Man and the Wasp,Peyton Reed,1/29/2019,118
3890,Antar: Son of Shadad,Sherif Ismail,5/9/2019,110
3891,Antariksha Ke Rakhwale,Anirban Majumder,6/18/2019,65
3892,Antidote,Ken Barbet,4/14/2019,90
3893,Anwar,Manish Jha,12/31/2019,134
3894,Apache Warrior,"David Salzberg, Christian Tureaud",11/1/2019,89
3895,APEX: The Story of the Hypercar,"J.F. Musial, Josh Vietze",8/1/2016,86
3896,Apollo 18,Gonzalo López-Gallego,3/9/2019,87
3897,April and the Extraordinary World,"Christian Desmares, Franck Ekinci",10/1/2017,107
3898,"Aram, Aram",Christopher Chambers,2/15/2017,79
3899,Are We Done Yet?,Khaled El Halafawy,8/1/2019,87
3900,Arisan 2,Nia Dinata,9/15/2018,113
3901,Arthur,Jason Winer,4/1/2019,110
3902,Arthur Christmas,Sarah Smith,1/1/2020,98
3903,"As Above, So Below",John Erick Dowdle,9/16/2018,93
3904,As Good as It Gets,James L. Brooks,1/1/2020,139
3905,Assimilate,John Murlowski,10/25/2019,94
3906,Asura: The City of Madness,Sung-soo Kim,2/15/2018,133
3907,At All Costs,Mike Nicoll,12/14/2016,81
3908,At First Light,Jason Stone,12/27/2018,91
3909,ATM,Mez Tharatorn,9/5/2018,122
3910,Attacking the Devil: Harold Evans and the Last Nazi War Crime,"David Morris, Jacqui Morris",5/15/2016,102
3911,Attitude Test,"Fabrizio Copano, Augusto Matte",8/19/2018,88
3912,Auschwitz: Blueprints of Genocide,Mike Rossiter,1/19/2019,49
3913,Automata,Gabe Ibáñez,9/8/2017,110
3914,Avengers: Infinity War,"Anthony Russo, Joe Russo",12/25/2018,150
3915,Avicii: True Stories,Levan Tsikurishvili,12/28/2018,97
3916,Azhar,Anthony D'Souza,4/12/2019,129
3917,B.A. Pass,Ajay Bahl,6/7/2018,99
3918,Babam ve Oğlum,Çagan Irmak,4/30/2018,112
3919,Babel,Alejandro G. Iñárritu,1/1/2019,143
3920,Bachelor Girls,Shikha Makan,3/1/2018,61
3921,Back and Forth,José Eduardo Belmonte,1/5/2017,95
3922,Backcountry,Adam MacDonald,3/30/2017,92
3923,Backfire,Dave Patten,4/5/2019,97
3924,Backtrack,Michael Petroni,12/25/2018,90
3925,Bad Boys,Michael Bay,10/1/2019,119
3926,Bad Boys II,Michael Bay,10/1/2019,147
3927,Bad Match,David Chirchirillo,3/11/2018,83
3928,Bad Rap,Salima Koroma,8/21/2017,83
3929,Badha,"Sumitra Bhave, Sunil Sukthankar",1/1/2018,91
3930,Badland,Justin Lee,3/26/2020,117
3931,Balto,Simon Wells,4/1/2018,78
3932,Balto 2: Wolf Quest,Phil Weinstein,4/1/2018,75
3933,Balto 3: Wings of Change,Phil Weinstein,4/1/2018,78
3934,Balu Mahi,Haissam Hussain,3/1/2018,149
3935,Bana Masal Anlatma,Burak Aksak,3/10/2017,103
3936,Band Aid,Zoe Lister-Jones,4/12/2019,94
3937,Band of Robbers,"Aaron Nee, Adam Nee",4/15/2016,95
3938,Bang Rajan 2,Tanit Jitnukul,7/25/2018,122
3939,Bangkok Hell,Manop Janjarasskul,9/14/2018,107
3940,Bangkok Traffic (Love) Story,Adisorn Tresirikasem,9/5/2018,126
3941,Barça Dreams,Jordi Llompart,9/1/2018,122
3942,Barah Aana,Raja Menon,12/31/2019,95
3943,Barbecue,Matthew Salleh,8/15/2017,101
3944,Barbie & Her Sisters in a Pony Tale,Kyran Kelly,10/1/2017,74
3945,Barbie in A Mermaid Tale,Adam Wood,10/1/2017,74
3946,Barbie in Princess Power,Zeke Norton,10/1/2017,74
3947,Barbie in Rock 'N Royals,Karen J. Lloyd,10/1/2017,83
3948,Barbie Star Light Adventure,"Andrew Tan, Michael Goguen",10/1/2017,79
3949,Barbie: A Fairy Secret,William Lau,10/1/2017,72
3950,Barbie: Princess Charm School,Ezekiel Norton,10/1/2017,80
3951,Barbie: Spy Squad,Conrad Helten,10/1/2017,75
3952,Barbie: The Princess & the Popstar,Ezekiel Norton,10/1/2017,75
3953,Barbie: Video Game Hero,"Conrad Helten, Ezekiel Norton, Michael Goguen",10/1/2017,72
3954,Barely Lethal,Kyle Newman,7/26/2018,99
3955,Barrio Universitario,Esteban Vidal,8/19/2018,91
3956,Barsaat,Rajkumar Santoshi,4/1/2018,166
3957,BASEketball,David Zucker,11/1/2018,103
3958,Basic Instinct,Paul Verhoeven,10/1/2020,128
3959,Bathtubs Over Broadway,Dava Whisenant,5/9/2019,87
3960,Bawarchi,Hrishikesh Mukherjee,12/31/2019,125
3961,Bazaar,Sagar Sarhadi,12/31/2019,121
3962,Be Here Now,Lilibet Foster,2/28/2017,110
3963,Be Somebody,Joshua Caldwell,11/20/2019,88
3964,Beak & Brain: Genius Birds From Down Under,"Volker Arzt, Angelika Sigl",3/1/2017,52
3965,Bean: The Ultimate Disaster Movie,Mel Smith,8/1/2018,89
3966,Beavis and Butt-head Do America,Mike Judge,11/20/2019,81
3967,Bebe's Kids,Bruce W. Smith,11/20/2019,73
3968,Because of Soccer,"Agasyah Karim, Khalid Kashogi",12/8/2018,75
3969,Because We're Heading Out,Khaled El Halafawy,4/18/2019,99
3970,Becoming Jane,Julian Jarrold,1/12/2019,121
3971,Bedtime Stories,Adam Shankman,3/5/2019,100
3972,Before the Flood,Fisher Stevens,2/1/2018,97
3973,"Behind ""The Cove"": The Quiet Japanese Speak Out",Keiko Yagi,8/25/2017,105
3974,Behind the Curtain: Todrick Hall,Katherine Fairfax Wright,4/5/2018,100
3975,Beiimaan Love,Rajeev Chaudhari,11/1/2017,115
3976,Being AP,Anthony Wonke,8/15/2016,99
3977,Below Her Mouth,April Mullen,8/1/2017,91
3978,Beneath the Leaves,Adam Marino,6/8/2019,90
3979,Benji: Off the Leash,Joe Camp,3/6/2018,100
3980,Benji's Very Own Christmas Story,Joe Camp,10/3/2018,25
3981,Berlin Kaplani,Hakan Algül,3/10/2017,99
3982,Best Neighbors,Tamer Bassiouni,6/6/2019,98
3983,Betting on Zero,Ted Braun,6/1/2017,104
3984,Bewafaa,Dharmesh Darshan,7/21/2019,149
3985,Bewildered Bolbol,Khaled Marei,6/20/2019,112
3986,Beyond All Boundaries,Sushrut Jain,4/1/2017,98
